SMILES,Y_ld50_zhu,source
CC(C)OC(=O)CCCCCCN,1.67,tdc
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,2.846,tdc
CC(=O)ON(C(=O)OC(C)C)c1ccccc1,1.844,tdc
CC(C)OC(=O)Nc1cccc(Cl)c1,2.251,tdc
CC(C)OC(=O)Nc1ccccc1,2.253,tdc
CC(=O)OC(C)C,1.5319999999999998,tdc
CC(C)OC(C)C,1.081,tdc
CC(C)OC(=O)Cl,2.059,tdc
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,1.994,tdc
CC(C)OCC1CO1,1.442,tdc
CC(C)OCCCO,1.47,tdc
CC(C)OCCO,1.265,tdc
CC(C)OP(=O)(OC(C)C)OP(=S)(CCl)OC(C)C,4.292,tdc
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,2.77,tdc
CC(C)OP(=S)(CCl)Sc1ccc(Br)cc1,4.194,tdc
Cc1ccc(SP(=S)(CCl)OC(C)C)cc1,3.16,tdc
CC(C)OP(=S)(CCl)Sc1ccc(Cl)cc1,4.084,tdc
CC(C)OP(=S)(CCl)Sc1ccc(F)cc1,3.884,tdc
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,3.1660000000000004,tdc
CC(C)OP(=S)(OC(C)C)SCSC(C)C,4.782,tdc
CC(C)OP(C)(=O)OC(C)C,2.339,tdc
CC(C)OP(C)(=S)Oc1cc(Cl)c(Br)cc1Cl,3.714,tdc
CC(C)OP(C)(=O)F,5.406000000000001,tdc
CC(C)OP(=O)(F)OC(C)C,4.566,tdc
CC(C)OS(=O)(=O)OC(C)C,2.2230000000000003,tdc
C=CC(C)=CCCC(C)(C)O,1.958,tdc
C=CC(C)C(C)C=O,1.297,tdc
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,2.156,tdc
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,2.185,tdc
CC(C=O)=Cc1ccccc1,1.853,tdc
Cc1ccc(C(C)C=O)cc1,1.6269999999999998,tdc
CC(C=O)c1ccccc1,1.681,tdc
CC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.4,tdc
C=CCOC(=O)CC(C)CC(C)(C)C,2.151,tdc
CC(=O)OC(C)CC(C)(C)OC(C)=O,1.78,tdc
CC(CC=O)CC(C)(C)C,1.642,tdc
CC(CC=O)CC=O,2.165,tdc
CC(C=O)Cc1ccc(C(C)(C)C)cc1,1.742,tdc
CC(C=O)Cc1ccc(C(C)C)cc1,1.6980000000000002,tdc
CC(Cc1ccccc1)NN,3.645,tdc
CC(Cc1ccccc1)OC(N)=O,2.212,tdc
CC(C=O)CCC(C)(O)C=O,1.429,tdc
CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,2.003,tdc
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,1.992,tdc
CC(C)=CCCC(C)CC#N,1.455,tdc
CC(C)=CCCC(C)CC(=O)O,1.814,tdc
C=CC(C)CCCC(C)(C)O,1.638,tdc
CC(CCl)OC(C)CCl,2.853,tdc
CC(CCN(C)C)N(C)C,2.2840000000000003,tdc
CC(C)=CCCC(C)CCO,1.656,tdc
C=CC(=O)OCCC(C)OC(=O)C=C,1.7480000000000002,tdc
CC(C)=CCCC(C)CCOC=O,1.341,tdc
CC(Cl)(C=O)CCl,1.94,tdc
CC(Cl)(Cl)C(=O)OCCOc1cc(Cl)c(Cl)cc1Cl,2.564,tdc
CC(Cl)(Cl)C(=O)O,2.168,tdc
CC(Cl)(Cl)CCl,2.079,tdc
CC(Cl)(Cl)Cl,1.112,tdc
CC(Cl)=CCl,1.744,tdc
CC(=O)Cl,1.936,tdc
CC(Cl)C(Cl)Cl,2.079,tdc
CC(Cl)C(=O)O,2.337,tdc
CC(Cl)CCl,1.764,tdc
CC(Cl)Cl,2.135,tdc
CC(Cl)CO,2.637,tdc
CC(Cl)COP(=O)(OCC(C)Cl)Oc1ccc([N+](=O)[O-])cc1,3.333,tdc
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCC(C)Cl)OCC(C)Cl)ccc12,2.8110000000000004,tdc
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,3.153,tdc
CC(CN)NCCO,1.381,tdc
CC(CN=Cc1ccccc1O)N=Cc1ccccc1O,1.7919999999999998,tdc
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,2.228,tdc
CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,3.029,tdc
CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,3.738,tdc
CC(=Cc1ccccc1)CO,1.791,tdc
CC(CO)CCO,1.28,tdc
CC(=O)OCC(C)c1ccccc1,1.618,tdc
CC(=O)OCC(C)OC(C)=O,1.073,tdc
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,1.934,tdc
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,2.085,tdc
CC(CO[N+](=O)[O-])O[N+](=O)[O-],2.822,tdc
CC(CS)C(=O)N1CCCC1C(=O)O,1.709,tdc
CC(C(=O)Nc1cc(-c2ccccc2)nn1-c1ccccc1)N(C)C,2.431,tdc
CC(c1ccccc1)N(C)C,2.551,tdc
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,1.626,tdc
CC(N)=O,0.926,tdc
CC(N)=S,2.397,tdc
CC(N)C(O)c1cccc(O)c1,2.843,tdc
CC(N)c1ccccc1,2.11,tdc
CC(N)Cc1ccccc1,3.654,tdc
CC(N)Cc1c[nH]c2ccccc12,3.899,tdc
CC(N)CCN,1.815,tdc
CC(N)CN,1.5219999999999998,tdc
CC(NC(C)c1ccccc1)c1ccccc1,1.886,tdc
CC(NC(=Nc1ccncc1)NC#N)C(C)(C)C,3.068,tdc
CC(NCCNC(C)c1ccccc1)c1ccccc1,2.318,tdc
CC(NNC(=O)c1ccccc1)c1ccccc1,2.551,tdc
CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.728,tdc
CC(=O)O,1.259,tdc
CC(O)C#N,2.912,tdc
CC(O)C(=O)O,1.383,tdc
CC(O)c1cccc(N)c1,1.646,tdc
CC(O)c1ccccc1,2.485,tdc
CC(O)C1CC=CCC1,1.952,tdc
CC(O)CC(C)(C)O,1.504,tdc
CC(O)CC(C)O,1.181,tdc
CC(O)CC=O,1.607,tdc
CC(O)CCC(C)O,1.771,tdc
CC(O)CCO,0.685,tdc
CC(O)CF,1.379,tdc
CC(O)CN,1.554,tdc
CC(O)CN(C)C,1.737,tdc
CC(O)CN(CC(C)O)CC(C)O,1.504,tdc
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,2.714,tdc
CC(O)CNC(C)(C)Cc1ccc(Cl)cc1,3.207,tdc
CC(O)CNCC(C)O,1.297,tdc
CC(O)CO,0.58,tdc
C=CC(=O)OCC(C)O,2.716,tdc
CC(O)COC(=O)C=CC(=O)O,1.669,tdc
CC(O)COCC(C)O,0.956,tdc
C#CC(C)OC(=O)Nc1cccc(Cl)c1,1.952,tdc
CC(OC(C)c1ccccc1)c1ccccc1,1.3630000000000002,tdc
Cc1cc(Cl)ccc1OC(C)C(=O)O,2.519,tdc
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,2.6180000000000003,tdc
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,2.468,tdc
CC(OCCCl)OCCCl,2.781,tdc
CC(O[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1,1.996,tdc
C=C[Si](Cl)(Cl)CC,1.739,tdc
CC[Si](Cl)(Cl)Cl,2.09,tdc
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,4.013999999999999,tdc
CC=C1CC2C=CC1C2,1.6769999999999998,tdc
C#CC(=O)C=CC,3.122,tdc
CC=CC(=O)OC(=O)C=CC,1.736,tdc
C=COC(=O)C=CC,1.237,tdc
CC=CC(=O)O,1.935,tdc
C#CC(O)C=CC,3.451,tdc
CC=CC(=O)OC(C=CC)OC(=O)C=CC,1.937,tdc
CC=CC=CC(=O)O,1.183,tdc
CC=CC=CC=O,2.506,tdc
CC=CC=CCOC(C)=O,1.507,tdc
CC=CC=CCOCCO,1.6269999999999998,tdc
CC=CC=O,2.532,tdc
CC=Cc1ccccc1,1.516,tdc
CC=Cc1ccc2c(c1)OCO2,2.083,tdc
CC=CCl,1.594,tdc
CC=CCO,1.889,tdc
CC=CCOC=CC,1.147,tdc
CC=NN(C)C=O,2.495,tdc
CC=O,1.824,tdc
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,4.288,tdc
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,4.226,tdc
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,2.86,tdc
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,3.774,tdc
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,2.98,tdc
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,2.367,tdc
CC1(C)C2CC=C(CCO)C1C2,2.271,tdc
C=C1CCC2CC1C2(C)C,1.462,tdc
CC12CCC(C1)C(C)(C)C2=O,1.539,tdc
CC1(C)C2CCC1(C)C(OC(=O)CSC#N)C2,2.199,tdc
CC1(C)C2CCC1(C)C(O)C2,1.425,tdc
CC1(C)CC(N)(O)CC(C)(CN)C1,2.156,tdc
CC1(C)CCOCO1,1.493,tdc
CC1(C)COC1=O,1.833,tdc
CC1(C)C(=O)N(Br)C(=O)N1Cl,2.605,tdc
CC1(C)C(=O)N(Cl)C(=O)N1Cl,2.5610000000000004,tdc
CC1(C)NC(=O)NC1=O,1.216,tdc
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,1.833,tdc
CC1(C(=O)O)CC=CCC1,1.816,tdc
CC1(C2CCC3(C)OC3C2)CO1,1.475,tdc
CC1(COCC2(C)CO2)CO1,1.974,tdc
CC1(COCCOCC2(C)CO2)CO1,1.433,tdc
CC1(O)CC(C)(O)OO1,1.67,tdc
Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],2.186,tdc
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,2.126,tdc
Cc1cccc(Nc2ccccc2C(=O)O)c1C,2.513,tdc
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,1.892,tdc
Cc1ccc(O)cc1C,2.225,tdc
Cc1ccncc1C,2.199,tdc
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.832,tdc
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Cl,1.499,tdc
Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],2.574,tdc
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],2.456,tdc
Cc1ccccc1C(=O)O,2.532,tdc
Cc1ccccc1S(N)(=O)=O,1.546,tdc
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],3.012,tdc
Cc1occc1C(=O)Nc1ccccc1,1.193,tdc
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.13,tdc
CC1=C(C(=O)Nc2ccccc2)CCCO1,1.161,tdc
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,1.461,tdc
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCCl)OCCCCl)ccc12,3.323,tdc
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,2.664,tdc
Cc1cc(S(=O)(=O)O)c(N)cc1Cl,1.256,tdc
Cc1cc(O)ccc1Cl,1.892,tdc
Cc1ccccc1N,2.204,tdc
Cc1c(N)cccc1Cl,2.392,tdc
Cc1ccc2ccccc2c1N,2.404,tdc
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,2.778,tdc
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,4.297,tdc
Cc1cccc(C(=O)O)c1O,2.5340000000000003,tdc
Cc1occc(=O)c1O,1.952,tdc
Cc1ncc(COP(=O)(O)O)c(C=O)c1O,1.622,tdc
Cc1ncc(CO)c(CO)c1O,1.626,tdc
Cc1ccc(N)cc1O,1.534,tdc
Cc1ccccc1O,2.951,tdc
Cc1cc(Cl)ccc1OCC(=O)O,2.457,tdc
Cc1ccccc1OCC(O)COC(N)=O,2.331,tdc
Cc1cc(Cl)ccc1OCCCC(=O)O,2.527,tdc
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,2.502,tdc
CC1=C(C(=O)Nc2ccccc2)SCCO1,2.738,tdc
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,2.894,tdc
Cc1cccc2ccccc12,1.888,tdc
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.394,tdc
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,5.513,tdc
Cc1ccc(O)c([N+](=O)[O-])c1,1.659,tdc
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.926,tdc
Cc1cccc([N+](=O)[O-])c1,2.107,tdc
Cc1cc([N+](=O)[O-])ccc1S(=O)(=O)NCCO,1.765,tdc
Cc1cc(C(=O)NNCc2ccccc2)no1,2.917,tdc
Cc1cc(=O)[nH]c(=O)[nH]1,0.291,tdc
Cc1cc(=O)[nH]c(=S)[nH]1,1.707,tdc
Cc1cc(=O)[nH]o1,1.503,tdc
CC1=CC(=O)OC1=O,1.635,tdc
Cc1cc(=O)oc2cc(O)ccc12,1.66,tdc
Cc1cc(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,3.432,tdc
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,3.403,tdc
Cc1cc(C)c(C)c(C)c1,1.415,tdc
Cc1ccc(C)c(C)c1,1.381,tdc
Cc1cc(C)c(C)cc1C,1.283,tdc
Cc1cc(C)c(N)c(C)c1,2.26,tdc
Cc1ccc(N)c(C)c1,2.414,tdc
Cc1ccc(O)c(C)c1,1.582,tdc
Cc1cccc(C)c1,1.327,tdc
Cc1cc(C)nc(C)c1,2.481,tdc
Cc1ccnc(C)c1,2.729,tdc
Cc1cc(Cl)ccc1N,2.127,tdc
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,2.349,tdc
Cc1ccc(C)c(N)c1,1.97,tdc
Cc1cc(C)cc(N)c1,2.234,tdc
Cc1cccc(N)c1,2.377,tdc
Cc1cc(N)ccc1N,3.0780000000000003,tdc
Cc1cc(N)ccc1S(=O)(=O)NCCO,1.413,tdc
Cc1ccnc(N)c1,2.733,tdc
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1.611,tdc
Cc1ccc(C)c(O)c1,2.44,tdc
Cc1cc(C)cc(O)c1,2.303,tdc
Cc1cc(O)cc(C)c1Cl,1.612,tdc
Cc1cc(O)cc(O)c1,2.168,tdc
Cc1cccc(O)c1,2.65,tdc
Cc1cc(O)ccc1[N+](=O)[O-],1.541,tdc
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,2.456,tdc
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,1.719,tdc
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,2.354,tdc
Cc1ccc(S(=O)(=O)O)c(N)c1,1.344,tdc
Cc1ccc(C)c(C)c1C,1.321,tdc
Cc1ccc(C)c(CCNC(N)=O)c1,1.922,tdc
Cc1ccc(C)cc1,1.327,tdc
Cc1ccc(C(C)(C)C)cc1,1.916,tdc
Cc1ccc(C(=O)O)cc1,2.532,tdc
Cc1ccc([N+](=O)[O-])cc1,1.845,tdc
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,2.352,tdc
Cc1ccc(N2C(=O)C=CC2=O)cc1,2.421,tdc
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,1.811,tdc
Cc1ccc(S(=O)(=O)Oc2cc(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(N)c23)cc1,1.615,tdc
Cc1ccc(S(=O)(=O)OCCCl)cc1,2.673,tdc
Cc1ccc(S(=O)(=O)O)cc1,1.842,tdc
Cc1ccc(N=C=O)cc1N=C=O,1.4780000000000002,tdc
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,1.767,tdc
Cc1ccc(Cl)cc1,1.78,tdc
Cc1ccc(Cl)cc1Cl,1.544,tdc
Cc1ccc(Cl)cc1N,2.485,tdc
Cc1ccc(N)cc1,2.213,tdc
Cc1ccc(N)cc1Br,3.014,tdc
Cc1ccc(N)cc1C,2.174,tdc
Cc1ccc(N)nc1,2.733,tdc
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,2.0580000000000003,tdc
Cc1ccc(O)cc1,2.718,tdc
Cc1ccc(C=O)o1,1.699,tdc
Cc1ccc(OC(=O)c2ccccc2)cc1,1.905,tdc
Cc1ccc(OC(=O)c2ccccc2O)cc1,2.244,tdc
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,2.539,tdc
Cc1ccc2nc3c4cccc5cccc(c(=O)n3c2c1)c54,1.477,tdc
Cc1ccc2[nH]nnc2c1,1.92,tdc
Cc1ccc2oc(=O)ccc2c1,1.979,tdc
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],2.301,tdc
Cc1cccc(C)c1CCNC(N)=O,2.108,tdc
Cc1cccc(C)c1N,2.1590000000000003,tdc
Cc1cccc(C)c1NC1=NCCCS1,3.229,tdc
Cc1cccc(C)c1O,2.616,tdc
Cc1cccc(C)n1,2.428,tdc
Cc1cccc(N)c1C,2.114,tdc
Cc1cccc(NC(N)=O)c1,2.053,tdc
Cc1ccccc1,1.265,tdc
Cc1ccccc1C(=O)Nc1ccccc1,1.547,tdc
Cc1ccccc1[N+](=O)[O-],2.187,tdc
Cc1ccccc1N1C(=O)C=CC1=O,2.874,tdc
Cc1ccccc1NC(=N)Nc1ccccc1C,2.68,tdc
Cc1ccccc1NCCO,1.837,tdc
Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,2.734,tdc
Cc1ccccc1OCC(O)CO,2.465,tdc
Cc1cccnc1,2.367,tdc
Cc1cccs1,1.487,tdc
Cc1ccnc(SCCC(F)=C(F)F)n1,2.443,tdc
Cc1ccncc1,1.858,tdc
Cc1ccc2ccc(=O)oc2c1,1.625,tdc
Cc1ccc2[nH]c(C(F)(F)F)nc2c1,3.502,tdc
Cc1ccc2sc(C)nc2c1,2.232,tdc
Cc1ccc2ccccc2c1,1.941,tdc
Cc1ccc2ncccc2c1,2.056,tdc
Cc1ccc2nc3sc(=O)sc3nc2c1,2.3280000000000003,tdc
CC1=CCC2C(C1)C2(C)C,1.453,tdc
CC1=CCC2CC1C2(C)C,1.5659999999999998,tdc
Cc1cnn(SC(Cl)(Cl)Cl)c1,2.3480000000000003,tdc
Cc1ccc(C)nc1,2.127,tdc
Cc1cnc(C)cn1,2.025,tdc
Cc1cncc(C)n1,2.09,tdc
Cc1cnccc1N,2.385,tdc
Cc1cnccn1,1.7180000000000002,tdc
Cc1c[nH]c2ccccc12,1.58,tdc
Cc1cn[nH]c1,2.101,tdc
CC1=COC(C)(C=O)CC1,1.756,tdc
Cc1nc(C)c(C)nc1C,1.853,tdc
Cc1c(N)nc(C)c2c1[nH]c1ccccc12,3.325,tdc
C=Cc1ccc(C)nc1,2.009,tdc
Cc1ncc(CO)c(C(=O)O)c1O,1.388,tdc
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,2.091,tdc
Cc1ncc([N+](=O)[O-])n1CCO,1.756,tdc
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,2.309,tdc
Cc1ccccn1,2.071,tdc
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,2.372,tdc
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,3.037,tdc
Cc1ccc2ccccc2n1,2.066,tdc
CC1=NN(c2ccccc2)C(=O)C1,1.6969999999999998,tdc
Cc1cc(C)n(SC(Cl)(Cl)Cl)n1,2.634,tdc
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1.6869999999999998,tdc
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,2.403,tdc
Cc1cc[nH]n1,1.914,tdc
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1.4269999999999998,tdc
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,1.74,tdc
CC12CCC(CC1)C(C)(C)O2,1.794,tdc
CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,3.693,tdc
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,2.41,tdc
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,3.553,tdc
CC1CC(=O)O1,0.7040000000000001,tdc
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,5.148,tdc
CC1CC(C)OP(=O)(Cl)O1,2.6860000000000004,tdc
CC1CC(C=O)CC(C)(C)C1,1.571,tdc
CC1CC(O)CC(C)(C)C1,1.641,tdc
CC(=O)OC1CC(C)OC(C)O1,1.955,tdc
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,2.387,tdc
CC1CC=CCC1C=O,1.341,tdc
CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,4.305,tdc
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,3.322,tdc
C=CCOC(=O)C1CC2OC2CC1C,2.594,tdc
CC1CC2OC2CC1COC(=O)CCCCC(=O)OCC1CC2OC2CC1C,1.964,tdc
CC1CC=C(C(C)C)CC1,0.818,tdc
CC1CCC(=O)CC1,2.147,tdc
CC1CCC(=O)O1,1.056,tdc
CC(C)=C1CCC(C)CC1=O,2.51,tdc
CC(=O)OC1CC(C)CCC1C(C)C,1.415,tdc
CC1CCC(N)CC1N,1.959,tdc
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,1.704,tdc
CC1CCCC2C(C)OP(=S)(Cl)OC12,3.365,tdc
CC1CCCCC1=O,1.719,tdc
CC1CCCCC1NC(=O)Nc1ccccc1,1.6669999999999998,tdc
CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,2.121,tdc
CC1CCCCN1N=O,2.33,tdc
CC1CCCOC1=O,0.944,tdc
CC(C)=CC1CC(C)CCO1,1.555,tdc
CC1CN(CCO)CC1C,2.066,tdc
CC1CN1,3.478,tdc
CC1CN1P(=O)(N1CC1C)N1CC1C,3.199,tdc
CC1CNC(C)CN1,1.558,tdc
CC1CNCC(C)O1,1.61,tdc
CC1CO1,2.184,tdc
CC1COC(=O)O1,0.547,tdc
CC1COC(C(Cl)CCl)O1,2.475,tdc
C=CC1OCC(C)O1,2.108,tdc
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.003,tdc
CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,1.851,tdc
CC1NCCOC1c1ccccc1,2.68,tdc
CC1OC(C)OC(C)O1,1.936,tdc
CC1OC(C)OC(C)OC(C)O1,2.89,tdc
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,3.977,tdc
CC1Oc2ccccc2CC1N(C)C,2.372,tdc
CC1OCCO1,1.4680000000000002,tdc
CC1OP(=S)(Cl)OC2CCCCC12,3.302,tdc
CCBr,1.907,tdc
CCC#N,3.15,tdc
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,2.482,tdc
CCC(=O)C(C)=O,1.523,tdc
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,3.556,tdc
CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.697,tdc
CCC(=O)c1ccc(N)cc1,2.926,tdc
CCC(=O)c1ccccc1,1.475,tdc
CCC(=O)CC,1.605,tdc
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,4.272,tdc
CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21,3.543,tdc
CCC(=O)Nc1ccc(Cl)c(Cl)c1,2.774,tdc
CCC(=O)OC,1.246,tdc
CCC(=O)OC(=O)CC,1.742,tdc
CCC(=O)OC(C)c1ccccc1,1.535,tdc
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,3.4,tdc
C=COC(=O)CC,1.3230000000000002,tdc
CCC(=O)OC1(c2ccccc2)CCN(C)C1C,2.99,tdc
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,3.463,tdc
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,2.537,tdc
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,2.143,tdc
CCC(=O)OCC=Cc1ccccc1,1.7480000000000002,tdc
CCC(Br)(CC)C(=O)NC(N)=O,2.875,tdc
CCC(C(c1ccc(Cl)cc1)c1ccc(Cl)cc1)[N+](=O)[O-],3.034,tdc
CCC(C(=O)O)c1ccc(CC(C)C)cc1,2.139,tdc
CCC(C)(C)C1(C(C)(C)CC)CO1,1.44,tdc
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,2.0980000000000003,tdc
CCC(C)(C)c1ccc(Cl)c(OC(=O)NC)c1,3.533,tdc
CCC(C)(C)c1ccc(O)cc1,1.953,tdc
CCC(C)(C)c1ccc(OP(=O)(NC)OC)c(Cl)c1,2.786,tdc
CCC(C)(C)C1CCC(=O)CC1,1.554,tdc
CCC(C)(C)CO,1.642,tdc
CCC(C)(C)NC(N)=NC#N,2.7110000000000003,tdc
CCC(C)(C)O,1.945,tdc
CCC(C)(C)OC(=O)Nc1ccco1,3.016,tdc
C#CC(C)(O)CC,2.515,tdc
CCC(C)(O)CC,2.158,tdc
CCC(C)(O)CCc1ccccc1,1.781,tdc
CCC(C)=NCCCCCCN=C(C)CC,2.402,tdc
CCC(C)=O,1.421,tdc
CCC(C)C(C)(COC(N)=O)COC(N)=O,2.302,tdc
CCC(C)C(C)C=O,1.509,tdc
CCC(C)C(C)CO,1.689,tdc
CCC(C)C(CC)C(N)=O,2.275,tdc
CCC(C)C=O,1.129,tdc
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,3.591,tdc
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.983,tdc
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C,3.745,tdc
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,3.743,tdc
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)SC,3.196,tdc
