index,smiles
350,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1
351,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
352,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1
353,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1
354,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O
355,Nc1ccn(C2CSC(CO)O2)c(=O)n1
356,CNCCC(Oc1cccc2ccccc12)c1cccs1
357,Nc1nc(=O)n(C2CSC(CO)O2)cc1F
358,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2
359,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F
360,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12
361,Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1
362,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
363,Cc1cc(Br)c(O)c2ncccc12
364,CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O
365,NC(N)=Nc1nc(CSCCN=CNS(=O)(=O)c2ccc(Br)cc2)cs1
366,CCN(CC)CCOc1cccc(OCCN(CC)CC)c1OCCN(CC)CC
367,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21
368,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O
369,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1
370,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
371,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
372,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
373,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O
374,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O
375,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO
376,CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O
377,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CCl
378,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
379,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
380,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C
381,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
382,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O
383,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1
384,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
385,CCOC1OC(=O)CC1NC(=O)C1CCCN2C(=O)CCC(NC(=O)c3nccc4ccccc34)C(=O)N12
386,C=C1C(CO)C(O)CC1n1cnc2c(=O)nc(N)[nH]c21
387,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O
388,O=C(O)CCCCC1SCC2NC(=O)NC21
389,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
390,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O
391,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O
392,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
393,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1
394,CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1
395,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1
396,NC(C(=O)O)C1CC(Cl)=NO1
397,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
398,NCC(O)c1ccc(O)c(O)c1
399,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O
400,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
401,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O
402,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21
403,NC1CC1c1ccccc1
404,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C
405,C[NH+](C)CCOC(c1ccccc1)c1ccccc1
406,C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1
407,CC(N)(Cc1ccc(O)cc1)C(=O)O
408,CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
409,COCCNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-]
410,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO
411,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1
412,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O
413,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O
414,CCCc1cc(=O)[nH]c(=S)[nH]1
415,S=c1nc[nH]c2nc[nH]c12
416,CN1CCCN=C1C=Cc1cccs1
417,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
418,Cn1cc[nH]c1=S
419,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O
420,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
421,Nc1nc(=S)c2[nH]cnc2[nH]1
422,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
423,NCCCC(N)CC(=O)NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(=CNC(N)=O)NC1=O
424,CCCCN1C(=O)C(C(O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
425,CN(C)Cc1ccc(CSCCNC(=C[N+](=O)[O-])NCc2ccc3c(c2)OCO3)o1
426,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O
427,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1
428,CC(C)CC1NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)O)C(C)O)CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC1=O
429,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
430,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O
431,CN1C(=C(O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O
432,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C
433,CC1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(=O)C(=C(N)O)C(=O)C(N(C)C)C3C(O)C21
434,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1
435,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1
436,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
437,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314
438,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5
439,C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5
440,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314
441,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5
442,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
443,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C
444,CN(C)NN=C1N=CN=C1C(N)=O
445,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
446,O=C(O)C1=CC(=NNc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O
447,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3
448,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1
449,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O
450,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
451,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(=CNN2CCN(C)CC2)C(=C4O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
452,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C
453,CON=C(N)c1ccc(-c2ccc(-c3ccc(C(N)=NOC)cc3)o2)cc1
454,CC(C)CC(CN)CC(=O)O
455,CC1CN(CC(Cc2ccccc2)C(=O)NCC(=O)O)CCC1(C)c1cccc(O)c1
456,O=C1C=CC=CC1=C1NC(=C2C=CC=CC2=O)N(c2ccc(C(=O)O)cc2)N1
457,COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
458,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O
459,CCCCCCCCC=CCCCCCCCC(=O)O
460,CO[Si](C)(C)O[Si](C)(C)C
461,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2
462,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1
463,NC1CCCCC1N
464,Cc1ccc(-n2[nH]c(C)c(NN=C3C=CC=C(c4cccc(C(=O)O)c4)C3=O)c2=O)cc1C
465,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
466,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2
467,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O
468,[C-]#N
469,CCCC(CCC)C(=O)O
470,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]
471,C=C1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12
472,O=C1OC(C(O)CO)C(O)=C1O
473,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(O)C3CC12
474,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC21C
475,CCCOc1ccc(Br)c(C(=O)c2ccc(OC)cc2O)c1
476,CC=C(C)C=O
477,O=C1C([PH](c2ccccc2)(c2ccccc2)c2ccccc2)CCN1c1ccccc1
478,C=C(C=CCC(C)C)CC
479,C=CC1(C)CC(OC(=O)CSC2CC3CCC(C2)N3C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O
480,CCOCc1cc(OC)c(B(O)O)c(OC)c1
481,CCCCc1ccc(C(=O)CC(=O)c2cc(C)c(C)c(C)c2C)cc1
482,CC(C)(CC1Cc2ccccc2C1)NCC(O)COc1cc(CCC(=O)O)cc(F)c1F
483,COc1cc(C(=O)CC(=O)C(C)(C)C)cc(OC)c1OC
484,CCOc1ccc(C(=O)Cc2ccc(S(C)(=O)=O)cc2)cc1
485,CC(C)(C)OC(=O)N1CC(F)CC1C(N)=O
486,CC(C)(C)OC(=O)N1CC(F)CC1C(=O)O
487,Cc1nc(COc2ccc(CC(NC(=O)OC(C)(C)C)C3CO3)cc2)cs1
488,CC(C)(C)OC(=O)NC(C(=O)N1CC(F)CC1C#N)C(c1ccc(F)cc1)c1ccc(F)cc1
489,O=c1[nH]c(=S)[nH]c2c1CCC2
490,Cc1ccc(C)c(C(=O)CC(=O)c2cc(C)ccc2C)c1
491,CC1C(c2ccccc2)NC(=O)N1C
492,CCCOc1ccc2c(c1)C(O)(c1ccc(OC)cc1OCc1ccccc1)C(C(=O)N1C(=O)N(C)C(C)C1c1ccccc1)C2c1ccc2c(c1)OCO2
493,N#CC1CC(F)CN1C(=O)C(N)C(c1ccc(F)cc1)c1ccc(F)cc1
494,CCCOc1ccc(C=CC(=O)N2C(=O)N(C)C(C)C2c2ccccc2)c(C(=O)c2ccc(OC)cc2OCc2ccccc2)c1
495,COc1ccc(C2(C#N)CCC(=O)CC2)cc1OC1CCCC1
496,CNC(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
497,CC(=O)c1ccc(Cc2ccc(F)cc2)o1
498,CCC(N)c1ccccc1
499,CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1
500,CC(=O)CCCN1C(=O)c2ccccc2C1=O
501,CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1
502,Cc1nc(COc2ccc(CC(NC(=O)OC3COC4OCCC34)C(O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1
503,CC(C)N(C(=O)Cn1c(=O)c(=NOCc2ccccc2)c(=O)n(-c2ccccc2)c2ccccc21)c1ccccc1
504,Cc1c2ccc(N)cc2nn1C
505,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(N)c2n1
506,O=C(O)C(=NOCc1ccccc1)C(=O)O
507,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN3C(=O)c4ccccc4C3=O)c2n1
508,CC(=O)C1CCCCC1=O
509,CS(=O)(=O)CCN
510,CCCOc1ccc(Br)c(C(=O)O)c1
511,COc1ccc2nc(Cl)cc(C)c2c1
512,C=C(C)C(=O)OCC(C)O
513,CCC(C)C1C(=O)NC(C2Cc3ccccc3C2)C(=O)N1C(C(=O)N1CCOCC1)c1coc(C)n1
514,NS(=O)(=O)c1cccc(CCCCOCCCCCCBr)c1
515,CC(C)N(C(=O)CN1C(=O)C(N)C(=O)N(c2ccccc2)c2ccccc21)c1ccccc1
516,O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12
517,COc1ccc(C=O)cc1O
518,CC1C=CC(C(C)C)CC1
519,CCCOc1cccc(C(=O)O)c1
520,O=Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1
521,COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1
522,NC(=O)C1CC(F)CN1
523,O=C(O)c1ccc(O)cc1
524,C=C1CC(C(=C)C)CCC1C
525,C=C1CCC(C(C)C)CC1
526,COc1ccc(C(C)=O)cc1
527,Cc1ccc(N)cc1S(N)(=O)=O
528,COc1cc(C)c2c(Cl)c(OC)ccc2n1
529,COc1cc(CC#N)c([N+](=O)[O-])cc1C(F)(F)F
530,Cc1cc2c(cc1C(F)(F)F)NCC2
531,OCCCCCCCl
532,C=CC1(C)CC(OC(=O)CO)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O
533,O=c1[nH]cnc2ccc(I)cc12
534,COc1ccc2[nH]c(=O)cc(C)c2c1
535,COc1cc(N)c2nccc(C)c2c1
536,Cc1ccc2oc(=O)ccc2c1
537,COc1ccc(Nc2ccc(CCNCC(O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1-c1ccccc1
538,O=C(O)CCCCC(=O)O
539,Nc1ccccc1C(=O)O
540,CCNc1nc(Cl)nc(NC(C)C)n1
541,O=Cc1ccccc1
542,CCOC(=O)c1ccc(N)cc1
543,CCCCBr
544,CCCCCCCCCBr
545,C=C1CC=C(C(C)C)CC1
546,CCCCO
547,Clc1ccccc1
548,CCCCCCCCCCl
549,O=c1ccc2ccccc2o1
550,Nc1cc[nH]c(=O)n1
551,CCOC(=O)c1ccccc1C(=O)OCC
552,COC(=O)CCC(C#N)(CCC(=O)OC)c1ccc(OC)c(OC2CCCC2)c1
553,COC(=O)OC
554,CCOC(=O)C(=NOC(C)(C)C(=O)OC(C)(C)C)c1csc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)n1
555,CCOC(=O)c1nnc[nH]1
556,CCOC(=O)CC(=O)c1cc(F)c(Cl)nc1Cl
557,CCOC(=O)CC(=O)c1ccccc1
558,CCOc1cc(C=O)ccc1O
559,O=C(O)C=CC(=O)O
560,O=C(C(=O)c1ccco1)c1ccco1
561,OCC(O)CO
562,CCCCCC
563,CCCCCCI
564,CCCCCCCCCCCCCCCCCCI
565,CC(C)O
566,CC(C)N(C#N)C#N
567,C=CCc1ccc(O)c(OC(C)C)c1
568,CC(O)C(=O)O
569,CCC(=O)c1cccc(Cl)c1
570,COC(=O)c1ccc(O)cc1
571,COC(=O)c1ccccc1O
572,Cc1c2ccc(Nc3ccnc(Cl)n3)cc2nn1C
573,Cc1c2ccc(N(C)c3ccnc(Cl)n3)cc2nn1C
574,CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)OC(C)(C)C
575,CCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1
576,CC(C)(C)OC(=O)NC(C(=O)O)C(c1ccc(F)cc1)c1ccc(F)cc1
577,O=CNc1cc(C(O)CBr)ccc1OCc1ccccc1
578,CCCCCCCC(=O)O
579,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
580,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C
581,Cc1cc(F)ccc1C1CC(=O)C=CN1C(=O)OCc1ccccc1
582,CC(O)CO
583,CCCOC(=O)c1ccc(O)cc1
584,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1
585,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
586,O=C1NS(=O)(=O)c2ccccc21
587,O=C(O)CCC(=O)O
588,Nc1ccc(S(=O)(=O)O)cc1
589,O=C(O)C(O)C(O)C(=O)O
590,CC(C)(C)OC(=O)c1cccc(N)c1
591,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C
592,COc1cc(C=O)ccc1O
593,C=C(Cl)Cl
594,CCCCCCCC=CC=O
595,CC=Cc1ccc(OC)cc1
596,CCCCCC(=O)CC(=O)c1ccccc1
597,CCc1ccc(CC)c(C(=O)CC(C)=O)c1
598,CC(=O)CC(=O)c1cc(C)ccc1C
599,O=c1[nH]sc2ccccc12
600,N#CCCC(Br)(C#N)CBr
601,C=CC(=O)N1C(=O)N(C)C(C)C1c1ccccc1
602,C(CCCOCC1CO1)CCOCC1CO1
603,OCCCCCCCCCCCCBr
604,O=C1C=CC2(O)C3Cc4ccc(O)c5c4C2(CCN3)C1O5
605,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1
606,CCCCCCCCCCCCCCCCCCCl
607,CCCCCCCCCCI
608,CN(N=O)C(=N)N[N+](=O)[O-]
609,Oc1cccc2ccccc12
610,Nc1ccc(NCCO)c([N+](=O)[O-])c1
611,CCCC=CC=O
612,Nc1ccc(OCCO)c(N)c1
613,CN(C)CCOC(C)(c1ccccc1)c1ccc(Br)cc1
614,Nc1ccccc1O
615,CC(C)(C)N(CC(=O)c1ccc(O)c(CO)c1)Cc1ccccc1
616,O=Cc1cc(O)ccc1Br
617,C=CC(=O)OCC(CC)CCCC
618,C=CC(=O)OCCO
619,Sc1nc2ccccc2s1
620,COc1cc(C)ccc1O
621,CCCCCCCCCC(C)C=O
622,Nc1ccc(N)c([N+](=O)[O-])c1
623,CCCCCCCCC(=O)NCCC(CCC(=O)O)c1ccccc1S(=O)(=O)O
624,Nc1ccc(Cl)c(Cl)c1
625,CC(CC(=O)Cl)CC(C)(C)C
626,CC1(C)CC(CBr)C(=O)O1
627,CN(C)CCCN
628,Nc1cc(F)cc(-c2cccnc2)c1
629,C=CCc1cc(C)c(OC)c(O)c1
630,O=C(CC(=O)C(F)(F)F)c1ccccc1
631,C=CCc1ccc(OC)cc1
632,CNc1ccc(O)cc1
633,Nc1ccc(N)cc1
634,Cc1ccc(N)cc1O
635,Cn1sc(Cl)cc1=O
636,CC(=O)C(=O)CC(C)C
637,C=CCc1cc(OC)c(O)cc1C
638,C=CCC1(C)C=C(OC)C(=O)CC1
639,CCN(CC)CCCCCCO
640,CCC=CCCCCC=O
641,C=CCc1cc(C)c(O)c(OC)c1
642,CC=Cc1cc(C)c(O)c(OC)c1
643,CCCCCC(C=O)=Cc1ccccc1
644,CCCCC(C=O)=Cc1ccccc1
645,CCCCCCC(C=O)=Cc1ccccc1
646,CC(C=O)=Cc1ccccc1
647,CC(C=O)c1ccccc1
648,Nc1ccccc1
649,O=C(O)c1ccc2c(c1)C(=O)OC2=O
650,O=C(OCc1ccccc1)c1ccccc1
651,BrCc1ccccc1
652,CC(=O)C=Cc1ccccc1
653,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1
654,C=C1C=CC(C(C)C)CC1
655,O=CC=C(c1ccccc1)c1ccccc1
656,CCCCCCCCCCCCCCCCCCCCCCBr
657,CCCCCCCCCCCCBr
658,CCCCCCCCCCCCCCCCCCCCBr
659,CCCCCCCCCCCCCCCCCBr
660,CCCCCCCCCCCCCCCCBr
661,CCCCCCBr
662,CCCCCCCCCCCCCCCCCCBr
663,CCCCCCCCCCCCCCCBr
664,CCCCCCCCCCCCCCBr
665,CCCCCCCCCCCCCBr
666,CCCCCCCCCCCBr
667,C=CC(=O)OCCCC
668,CCCCOCC1CO1
669,CCCCCCCCCCCC1=NC(C)(C)C(=O)O1
670,CCCCC1=NC(C)(C)C(=O)O1
671,CCCCCCCCCCCCCCCl
672,OCC=Cc1ccccc1
673,O=CC=Cc1ccccc1
674,CC(C)=CCCC(C)=CC=O
675,CCCCCCCCCCCCCCCCCl
676,CC(C=O)Cc1ccc(C(C)C)cc1
677,CCOS(=O)(=O)OCC
678,CCC(C=O)CC
679,NCCNCCN
680,CCCc1ccc(O)c(OC)c1
681,CC=CC(=O)Oc1c(C(C)CCCCCC)cc([N+](=O)[O-])cc1[N+](=O)[O-]
682,NCCCNCCCN
683,CCCCCCCCCCCCOS(C)(=O)=O
684,CCOC(=O)CC1CC2CCC(C1)N2C
685,C=CC(=O)OCC
686,CCC(O)C(CO)CO
687,C=C(C)C(=O)OCCOC(=O)C(=C)C
688,C=C(C)C(=O)O
689,C=CCc1ccc(O)c(OC)c1
690,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccc(N=C=S)cc21
691,CC(CC=O)CCCC(C)(C)O
692,CCCCCCCCCCCCI
693,CCCCCCCCCCCCCCCCI
694,CCCCCCCCCI
695,CCCCCCCCCCCCCCI
696,CC=Cc1ccc(O)c(OC)c1
697,CC(C)CCCCCC(=O)Cl
698,CC=Cc1ccc(O)c(OC(C)C)c1
699,CCCCCCCCCCCCCC(=O)OC(C)C
700,CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
701,C=C(C)C1CC=C(C)CC1
702,C=CC(C)(O)CCC=C(C)C=O
703,CCCCCC=CCC=CCCCCCCCC(=O)O
704,CCCCCCC#CC(=O)OC
705,C=CC(=O)OC
706,CCCCCCCCCCCCCCC=CS(=O)(=O)OC
707,C=C(C)C(=O)OC
708,CNc1cccc(NC)c1
709,COc1ccc(NC(=O)CC(C)=O)cc1
710,CCCCCCCCC(=O)Cl
711,FOC1=C2CCC(C2)C1
712,CCCCCCCCO
713,CCOC=C1N=C(c2ccccc2)OC1=O
714,CCCCCCCCCCCCCCCC(=O)Cl
715,O=C(Oc1ccccc1)c1ccccc1
716,Oc1cccc(O)c1
717,CC(CCCCN)C(C)(C)N
718,C=CCCCCCCCCC(=O)O
719,COc1ccc(C=O)cc1OC
720,O=Cc1cc(O)ccc1C=C(CC(=O)O)C(=O)O
721,CC=CC=CC=O
722,CN1C2CCC1CC(O)C2
723,CC(=O)CC(=O)c1cc(C)c(C)c(C)c1C
724,CCC(=O)C=Cc1ccc(OC)cc1
725,CC(C)N(C(=O)CN1C(=O)C(NC(=O)Nc2cccc(C(=O)OC(C)(C)C)c2)C(=O)N(c2ccccc2)c2ccccc21)c1ccccc1
726,O=S(=O)(Cl)c1ccc2c(c1)OCO2
727,Oc1ccc(O)cc1
728,O=C(O)CCCCCCCCCCCBr
729,ClCc1ccc2ccc3cccc4ccc1c2c34
730,CC(=O)C(=O)c1ccccc1
731,CC(=O)C(C)C(=O)c1ccccc1
732,Cc1cc(=O)n(-c2ccc(C)c(C)c2)[nH]1
733,CCC(C)(C)C1CCC(CC=O)CC1
734,CC(C)(C)C(=O)CC(=O)C(C)(C)C
735,C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1
736,Clc1nc(Cl)nc(Cl)n1
737,Clc1ccnc(Cl)n1
738,O=[N+]([O-])c1ccc(S(=O)(=O)O)c([N+](=O)[O-])c1
739,CCC=CC=CC=O
740,Cc1cc(N)ccc1N
741,CC1=C(C=O)C(C)(C)CC=C1
742,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc([N+](=O)[O-])c2n1
743,Nc1cc([N+](=O)[O-])cc(Cl)c1O
744,Nc1ccccc1Nc1ccccc1
745,CCCCCCCCCCCCC(Br)C(=O)O
746,O=[N+]([O-])c1ccc(OCc2cccc(F)c2)c(Cl)c1
747,Cc1nc2ccccc2c(=O)o1
748,Cc1ccc(NCCO)cc1O
